article,highlights,id
"(CNN)Pardon us, ""Lost"" fans, but April 8 wasn't only your day. Yes, we know the significance of April 8, 2015, and the alignment of 4:23.42 p.m. on that date to everyone obsessed with the hit ABC show, and we heard about the general geek-outs that were occurring. But don't forget, April 8 was also ""Rex Manning Day."" Twitter didn't, paying homage to the 1995 film ""Empire Records"" and the character of Rex Manning, played by the very dreamy Maxwell Caulfield. The movie -- also starring Liv Tyler, Anthony LaPaglia and Renée Zellweger -- centers on an independent record store in Delaware where, on April 8, former pop idol Manning is scheduled to make an in-store appearance. Fret not if you missed it, as we have some other dates made famous by films that you aren't going to want to let pass you by: . April 14 . Their love affair was doomed like two ships passing in the night, but it was so good while it lasted for Jack and Rose in the 1997 blockbuster movie ""Titanic."" The sketch Jack does of his beloved is dated April 14, 1912. The Titanic sank on April 15, 1912. April 25 . Thanks to the 2000 film ""Miss Congeniality,"" we now know that April 25 is the perfect date. Just don't forget to dress accordingly. October 3 . ""Mean Girls Day"" is officially October 3, given that's when Aaron Samuels (OMG, he is so hot!) asks Cady what day it is. Of course, she replies ""It's October 3."" Honestly, any day is a good day to quote the 2004 film. It's so fetch. October 21, 2015 . Buckle up for this one. In the 1989 film ""Back to the Future Part II,"" Marty McFly and the gang travel to October 21, 2015. We hope to be celebrating that in our flying car that we are STILL waiting on, please and thank you.","April 8 was huge for ""Lost"" and ""Empire Records"" fans .
April 14, April 25, October 21 are other big dates in movies .",a8c1b6fc67380b8b4a542a6a2512a2f3c2d07d45
"(CNN)They're not gonna take it anymore. Really. Twisted Sister says that its 2016 tour will be its last, according to a press release. Next year marks the band's 40th anniversary, and to celebrate, the tour is being titled ""Forty and F*ck It."" ""It's official: Farewell,"" Twisted Sister singer Dee Snider posted on Facebook. Snider also noted that the band will play with a new drummer, Mike Portnoy of Adrenaline Mob. Portnoy replaces A.J. Pero, who died March 20. The band will also perform two shows in Pero's honor: one at Las Vegas' Hard Rock Hotel and Casino, the other at the Starland Ballroom in Sayreville, New Jersey. The latter is in support of Pero's family. Twisted Sister's biggest hit, ""We're Not Gonna Take It,"" hit the Top Forty in 1984 and was featured in a popular video.","Twisted Sister's 2016 tour will be its last .
Band will celebrate 40 years in 2016 .
Twisted Sister drummer A.J. Pero died in March .",cb56840e21bbf8a71cd0337b5908d3f783862ae0
"(The Hollywood Reporter)""Grace of Monaco,"" starring Nicole Kidman as star-turned-princess Grace Kelly, is heading straight to Lifetime. The critically-panned film, which opened last year's Cannes Film Festival, will premiere on Lifetime on Memorial Day, May 25. After the movie performed poorly in its international engagements, The Weinstein Co., which first purchased U.S. distribution rights at the 2013 Berlin Film Festival, decided to sell it directly to Lifetime rather than book it into U.S. theaters, a source confirmed to The Hollywood Reporter. THR: Grace of Monaco' Cannes review . The film, which was directed by Olivier Dahan and focuses on a period in the early '60s when Monaco was involved in a stand-off over taxes with France and Grace was contemplating a return to Hollywood, was originally scheduled for release in late 2013. Given the names involved, some handicappers had put it on their list of potential Oscar contenders. But when TWC pulled it out of awards contention and shifted its release to March 14, 2014, Dahan lashed out at TWC's Harvey Weinstein, over the movie's final cut, which the director was in the process of completing. ""There are two versions of the film for now, mine and his,"" Dahan complained, continuing, ""They want a commercial film smelling of daisies, taking out anything that exceeds that which is too abrupt, anything that makes it cinematic and breathe with life."" That planned March release was then scrubbed, when Cannes expressed interest in debuting the director's version of the movie in May. Even before it screened, though, Grace's children blasted the picture as ""needlessly glamorized and historically inaccurate"" and boycotting the Cannes red carpet. THR: The Weinstein Co. nearing deal to keep 'Grace of Monaco' Weinstein didn't attend the movie's premiere either -- explaining that he had been visiting Syrian refugee camps in Jordan as part of a long-scheduled U.N.-sponsored trip. But TWC did strike a new distribution deal for the film in Cannes, agreeing to show Dahan's cut in the U.S., but acquiring rights for just $3 million upfront, a $2 million discount from its earlier contract. But TWC then did not slot ""Grace of Monaco"" into its fall, 2015 release schedule. Tim Roth costars as Kelly's husband Prince Rainier III, Frank Langella as Kelly's priest and confidante, Parker Posey as Grace's aid, and Paz Vega (""Spanglish,"" ""Sex and Lucia"") as opera singer Maria Callas. See the original story at The Hollywood Reporter. ©2015 The Hollywood Reporter. All rights reserved.","The film will premiere on Memorial Day .
It opened last year's Cannes Film Festival .
A planned March theater release was scrubbed .",afd04a7bf645f376ba6d6ba5880a4725431793c1
"(CNN)In her 40 years living in Rochelle, Illinois, Cathy Olson had never seen a tornado that big. ""I saw the top of the funnel cloud, and it was absolutely massive,"" she said. She watched the hulking gray twister grind past her town Thursday, tearing up its fringes. Farther north, in the rural Illinois hamlet of Fairdale, one person died as a twister shredded homes and ripped trees bare of leaves and most limbs. Only the thickest branches remained standing. It was the only death reported so far in two days of tornado touchdowns. Rochelle was fortunate. But in nearby Kirkland, debris was so thick on the roads, responders searching for trapped residents could not yet assess the damage or injuries, fire officials said. On Thursday, a video surfaced on YouTube of a massive twister barreling across an open field, barely missing farmhouses and barns. Images of the funnel turned up elsewhere on social media. Multiple tornadoes ripped through the rural Midwest on Thursday. A  large and dangerous twister tore across fields in Iowa. And a twister touched down 70 miles outside of St. Louis. Eight tornadoes were reported Wednesday in Oklahoma, Kansas and Missouri, the Storm Prediction Center said. But it appears residents have been fortunate enough to come away from the terrifying weather spectacle alive. Hail stones the size of tennis balls plummeted down on Ashton, Illinois. It could have been worse as severe tornado damage dotted a path not far from the dense populations of Chicago and Rockford -- the state's third largest city.  The tornado cut a 22-mile path through Ogle County, according to disaster management coordinator Tom Richter. North of Rochelle, a tornado took away a local favorite restaurant -- Grubsteakers.  ""It's kind of one of your little greasy spoon restaurants,"" said Eric Widick, who drove up in his truck to help out. ""We're a community. If one person is in need, we'll all be there for them."" People were inside when the storm quashed Grubsteakers and turned over a semitruck parked outside. No one was killed or seriously injured,  Widick said. Although a patron who found shelter in a restroom was trapped inside for about half an hour. People had been eating at Grubsteakers for some 25 years and will miss it, Widick said. In Rochelle, the tornado flattened some of Olson's friends' homes. A safe distance away from it, at her mother's house, she had to think about her husband, Chet, who was reelected mayor of the town of about 10,000 people the day before. He'd have a job ahead of him. ""I have not been able to get a hold of him, Olson said, ""but I know he's in touch with the sheriff and is safe,"" she said. Sheriff Brian VanVickle told journalists late Thursday that the tornado had spared life and limb in Ogle County aside from some people whose injuries were easily treatable. The county lost 20 homes -- one of them was his own. Fifty to 100 houses had significant damage, he said. Only foundations remained of some homes, said storm chaser Dan Gottschalk. ""You can hear the hissing everywhere from where the structures used to be,"" he said. Lindsey Clark, a reporter from CNN affiliate WREX, said rescuers were pulling trapped people from a home in the Rochelle area. VanVickle was newly elected sheriff of Rochelle on Wednesday. On Thursday, the storm took his house and his sister-in-law's. ""I've got the clothes on my back,"" he said. But his family wasn't at home when it hit. ""My family was on the way to Louisville, dog was in the basement and she survived."" It was the first tornado the sheriff had ever seen in his county. ""I've lived here all my life, am the fifth generation in the county.  My mom said this is the first time she's ever seen a tornado."" He is thankful that the National Weather Service warned one could come. That saved lives, he believes. The service warned of a ""particularly dangerous situation."" People across the Midwest should be on alert for severe weather. Tornado watches were set to run out early Friday. CNN's AnneClaire Stapleton, Catherine Shoichet, Greg Botelho, Dave Alsup, Steve Almasy, Jack Maddox and Sean Morris contributed to this report.","At least one person died as a result of storms in Illinois, an official says .
Fire department: Rescuers searching for trapped victims in Kirkland, Illinois .",32f8af7757d529a19067a7a375316a0f5440c037
"(CNN)Eyewitness video showing white North Charleston police Officer Michael Slager shooting to death an unarmed black man has exposed discrepancies in the reports of the first officers on the scene. Slager has been fired and charged with murder in the death of 50-year-old Walter Scott. A bystander's cell phone video, which began after an alleged struggle on the ground between Slager and Scott, shows the five-year police veteran shooting at Scott eight times as Scott runs away. Scott was hit five times. If words were exchanged between the men, they're are not audible on the tape. It's unclear what happened before Scott ran, or why he ran. The officer initially said that he used a Taser on Scott, who, Slager said, tried to take the weapon. Before Slager opens fire, the video shows a dark object falling behind Scott and hitting the ground. It's unclear whether that is the Taser. Later in the video, when Slager approaches Scott's body, Slager appears to drop a dark object near Scott. Slager is seen in the video handcuffing Scott after the shooting. Witness: I nearly erased shooting video out of fear . Feidin Santana, the witness who recorded the video, said he didn't see Scott grab Slager's Taser. His account contradicts what Slager told dispatchers. In two interviews with NBC, Santana said that he was walking to his job in North Charleston on Saturday morning when he saw Slager chase Scott, who had been pulled over for a broken taillight. Santana told NBC's Lester Holt on Wednesday that he saw the two men struggling on the ground. ""They were down on the (ground) ... before I started recording,"" Santana said. ""I remember the police (officer) had control of the situation. He had control of Scott."" Santana said he heard the sound of a Taser being used. He believed Scott was trying to get away from it. But Scott never got the Taser or used it on the officer, Santana told NBC. Who was Walter Scott? A North Charleston Police report included brief statements from eight police officers, but not Slager. One officer, identified as Sgt. J. Gann, said in the report he was conducting a separate traffic stop about 9:30 a.m. Saturday when he heard -- apparently via radio -- Slager say he was ""in foot pursuit"" of another motorist. Gann said that while driving to the officer's location, ""Slager advised that he deployed his Taser and (requested) back up units."" Seconds later, Gann reported, he heard Slager tell a dispatcher, ""Shots fired and the subject is down. He took my Taser."" Hours after the shooting, The Post and Courier of Charleston quoted a statement from police spokesman Spencer Pryor, who said Slager attempted to use his Taser to stop a fleeing suspect.  The men struggled over the device, with the suspect taking the Taser and attempting to use it against Slager, the newspaper reported. In the police report, another officer, J. Banias, said he was heading to the scene about 10 minutes after the initial call. Slager asked him to ""secure his vehicle at the site of the traffic stop."" Banias said he spoke to a passenger in the car Scott was driving. ""The passenger was ... detained and placed in the back seat of my vehicle,"" the officer reported. The passenger's identity was not given in the report, but the officer said in the report that the passenger was detained. Scott family spokesman Ryan Julison confirmed to CNN that a man was with Scott and said he is not related to the family. The family declined to provide any more information. A timeline of events . The North Charleston Police Department is not providing additional information, citing an ongoing investigation of Scott's killing by the independent South Carolina Law Enforcement Division. Gann said when he arrived at the shooting scene, an officer identified only as Habersham ""was administering first aid"" to Scott. ""I exited my vehicle and assisted Officer Habersham with first aid and CPR to the driver,"" Gann said in the report. ""We continued to perform first aid and CPR until EMS arrived... When EMS and first responders arrived, EMS took care over providing care to the driver, who was pronounced deceased a short time later."" Habersham, in his account, did not mention performing CPR. ""I attempted to render aid to the victim by applying pressure to the gunshot wounds and (directing) the best route for EMS and fire to get to the victim faster,"" he said in the report. An officer identified as Sgt. Webb said that he requested an ambulance. Webb said that at 9:41 a.m. he saw Habersham ""administering chest compression to the defendant."" North Charleston Police Chief  Eddie Driggers was asked at a news conference this week whether CPR was performed on Scott. ""I do not know. I was told that life-saving ... that they tried to save his life,"" Driggers said. North Charleston Mayor Keith Summey added that not every North Charleston police officer is CPR certified. What we know about Officer Slager .","More questions than answers emerge in controversial S.C. police shooting .
Officer Michael Slager, charged with murder, was fired from the North Charleston Police Department .",5362f24162b3ed6f36037319ee66fbaaddc50650
"(CNN)Kanye West has settled a lawsuit with a paparazzi photographer he assaulted -- and the two have shaken on it. The photographer, Daniel Ramos, had filed the civil suit against West  after the hip-hop star attacked him and tried to wrestle his camera from him in July 2013 at Los Angeles International Airport. West pleaded no contest last year to a misdemeanor count of battery over the scuffle. A judge sentenced him to two years' probation, as well as anger management sessions and community service. Ramos and his lawyer, Gloria Allred, sought general and punitive damages in the civil suit, saying that West had interfered with the photographer's rights to pursue a lawful occupation. The case had been set for trial next week, but Allred issued a statement Tuesday night saying Ramos' side had filed a dismissal ""because the case was settled to the satisfaction of the parties."" She didn't disclose the details of the settlement other than saying that ""one important aspect of it was an apology by Kanye West to our client, Daniel Ramos."" Her statement included a picture of West and Ramos shaking hands, which she said happened after the apology. The original incident was caught on video, including the following exchange. ""Kanye! Kanye! Talk to me, Kanye!"" Ramos shouts outside a terminal at the Los Angeles airport on the night of July 19, 2013. ""What's' going on? Why can't we talk to you?  I mean, why?"" he asks as West moves through a group of paparazzi. ""Now come on, Kanye, I don't want to fight with you,"" he says as West advances toward him. ""I told you, don't talk to me, right,"" West says. ""You're trying to get me in trouble so I step off and have to pay you like $250,000."" West is then seen rushing the photographer and attempting to wrestle his camera from his hands. West retreats after about 15 seconds of scuffling with the photographer. ""We believe that this case sent an important message,"" Allred said. ""Celebrities are not above the law, and they have no right to physically attack someone simply because they were asked a question."" Beverly Hills Police investigated an incident in January 2014 in which West was accused of assaulting a man at a Beverly Hills chiropractor's office. West avoided criminal charges by reaching a civil settlement with the man. Kanye West apologizes to Beck, Bruno Mars . CNN's Sonya Hamasaki contributed to this report.","The rapper assaulted the photographer at Los Angeles International Airport in 2013 .
West apologized as part of the settlement, the photographer's lawyer says .",a2b66e4376258cd41604d654a395f7540d2e8514
"(CNN)""A long, long, time ago..."" Those five words, when uttered or sung, makes baby boomers immediately think of Don McLean's pop masterpiece ""American Pie.""  It's hard to believe that his phenomenal 8½ minute allegory, which millions of Americans know by heart, is 44 years old.  All sorts of historical cross-currents play off each other in this timeless song, brilliantly gilded with the unforgettable chorus, which starts as ""Bye, Bye, Miss American Pie."" There is no real way to categorize McLean's ""American Pie"" for its hybrid of modern poetry and folk ballad, beer-hall chant and high-art rock. On Tuesday, Christie's sold the 16-page handwritten manuscript of the song's lyrics for $1.2 million to an unnamed buyer. McLean was a paperboy when, on February 3, 1959, he saw that Buddy Holly, Ritchie Valens and J.P. ""The Big Bopper"" Richardson had been tragically killed in an airplane crash in Clear Lake, Iowa. ""The next day I went to school in shock and guess what?"" McLean recalled.  ""Nobody cared.  Rock 'n' roll in those days was sort of like hula hoops and Buddy hadn't had a big hit on the charts since '57.""  By cathartically writing ""American Pie,"" McLean has guaranteed that the memory of those great musicians lives forever. Having recorded his first album, ""Tapestry,"" in 1969, in Berkeley, California, during the student riots, McLean, a native New Yorker, became a kind of weather vane for what he called the ""generation lost in space.""   When his cultural anthem ""American Pie"" was released in November 1971, it replaced Bob Dylan's ""The Times They Are A Changin"" as the Peoples Almanac of the new decade.  It's important to think of ""American Pie"" as one would of Henry Longfellow's ""Evangeline"" or Johnny Mercer's ""Moon River"" -- an essential Americana poem emanating wistful recollection, blues valentine, and youthful protest rolled into one.  There is magic brewing in the music and words of ""American Pie,"" for McLean's lyrics and melody frame a cosmic dream, like those Jack Kerouac tried to conjure in his poetry-infused novel ""On the Road."" Don McLean: Buddy Holly, rest in peace . Influenced by Pete Seeger and the Weavers, McLean proudly wore the mantle of troubadour in the early 1970s, when ""American Pie"" topped the Billboard charts, and has never shed the cape.   Wandering far and wide, singing ""American Pie"" at windblown dance halls in Wyoming and cloistered colleges in New England, at huge amphitheaters in California and little coffee houses in the Hudson River Valley, McLean has performed his global anthem thousands of times.  Yet the encore number never loses its transfixing allure. When McLean prods audiences by rhapsodizing ""and they were singing"" everybody spontaneously joins in with the ""Bye, Bye"" chorus.  Watching McLean deliver his most notable song in concert is to take part in a collective Happening. What makes ""American Pie"" so unusual is that it isn't a relic from the counterculture but a talisman, which, like a sacred river, keeps bringing joy to listeners everywhere.  When ""American Pie"" suddenly is played on a jukebox or radio it's almost impossible not to sing along.   Like ""Danny Boy"" or ""Streets of Laredo"" or ""Shenandoah,"" it's eternal.  With illusions to football fields and rock 'n' roll, river levees and nursery rhymes, the song cascades along like a boat going down Niagara Falls or a roller coaster that jumps tracks but floats instead of crashes. After all these years, ""American Pie"" still makes me feel empowered and yet filled with a sense of loss.  The song is alive and joyful, yet fretful about a world gone wrong.  It is a song that will never die.  A reverie for the ages.   There is a jump to the chorus, which forces the mind to relive the '50s, '60s and '70s, to troll through the back pages of our lives while, like a traditional Irish folksong, it reminds us of fate. While McLean, the muse, has rightfully not tried to interpret ""American Pie,"" it's fair to surmise that ""the king"" is Elvis Presley, ""Helter Skelter"" refers to the Charles Manson murders, the ""jester on the sidelines in a cast"" is Bob Dylan, and ""Jack Flash"" the Rolling Stones.  But who knows?  The lyric remains a puzzle open to thousands of spirited interpretations.  As a literary artifact of the early 1970s, there isn't anything to compare to ""American Pie."" Normally, I don't like rankings of literature or songs or even presidents, for that matter.  But the fact that the Recording Industry of America and the National Endowment of the Arts chose ""American Pie"" as the fifth greatest song of the 20th century speaks to the composition's importance as an enduring piece of pop art.  The other four were ""Over the Rainbow"" (by Harold Arlen and E.Y ""Yip"" Harburg), ""White Christmas ""(by Irving Berlin), ""This Land is Your Land"" (by Woody Guthrie) and ""Respect"" (by Otis Redding).  That is fine company. Quite simply, ""American Pie"" is one of the greatest songs ever written.  And Tuesday the original lyrics found a new home.","Manuscript of ""American Pie"" lyrics is sold to unnamed buyer for $1.2 million .
Douglas Brinkley: The song, a talisman for its age, brings joy to people 44 years later .",646cba2e8b30945a2079ec4c671740d5db5676e2
"(CNN)Their relationship led to jail time for her, but Mary Kay Letourneau Fualaau wants the world to know that she and her husband, Vili Fualaau, are still happily together. She was a married 34-year-old teacher and mother of four in Seattle in 1996 when she began an affair with Fualaau, her 13-year-old student. Letourneau gave birth to her young lover's child and went on to serve more than seven years in prison on charges related to their sexual relationship. On Friday, ABC's ""20/20"" will air an exclusive interview with the couple, who will celebrate their 10th wedding anniversary on May 20. The pair wed soon after she was released from prison in 2005 and are now the parents of two teen girls. According to ABC, during the interview with Barbara Walters, ""Mary Kay tells Walters what makes their marriage work in spite of their huge difference in their age."" ""She also discusses her surprising plans to teach again, as well as her intentions to have her status as a registered sex offender lifted,"" a posting on the network's site says. ""Vili Fualaau, meanwhile, discusses his bouts with alcoholism, depression and why he believes the system failed him while he was still a minor."" Letourneau Fualaau is now 53, and her husband is 31.","Letourneau Fualaau had a sexual relationship with her student .
He was 13 when they began the relationship in 1996 .
In May, they will celebrate their 10th wedding anniversary .",dd4f726200355d742f631777aaa7b265533c0baf
"(CNN)That's some rich ""American Pie."" The lyrics to the famed Don McLean song sold for $1.2 million Tuesday morning at an auction held by Christie's. ""Don McLean's manuscript of 'American Pie' achieved the 3rd highest auction price for an American literary manuscript, a fitting tribute to one the foremost singer-songwriters of his generation,"" Christie's Tom Lecky said in a statement. McLean told Rolling Stone that it was time to part with the manuscript. ""I'm going to be 70 this year,"" the singer and songwriter said in February. ""I have two children and a wife, and none of them seem to have the mercantile instinct. I want to get the best deal that I can for them. It's time."" Over the years, ""American Pie"" has become one of the most dissected and argued-about songs in the pop music canon. McLean has said that the opening lines were inspired by the death of Buddy Holly, but after that, it's all been conjecture -- which hasn't stopped a marching band's worth of analysts from trying to parse the symbols in the 8-minute, 33-second opus. Is the jester Bob Dylan? The football game Vietnam? The ""girl who sang the blues"" Janis Joplin? (One thing's certain: Buddy Holly's plane was NOT named ""American Pie."") ""Over the years I've dealt with all these stupid questions of 'Who's that?' and 'Who's that?' "" McLean said. ""These are things I never had in my head for a second when I wrote the song. I was trying to capture something very ephemeral and I did, but it took a long time."" The song catapulted the former folk singer to headliner status. The song hit No. 1 in early 1972, despite its length. (The 45-rpm single split the song in half on its A and B sides.) The draft that was auctioned is 16 pages: 237 lines of manuscript and 26 lines of typed text, according to Christie's. It includes lines that didn't make the final version as well as extensive notes -- all of which should be revealing, McLean said. The record for a popular music manuscript is held by Bob Dylan's ""Like a Rolling Stone,"" which sold for $2 million in June. Opinion: What's so great about 'American Pie'?","Don McLean's ""American Pie"" lyrics auctioned for $1.2 million .
The song is dense with symbolism; McLean says lyrics, notes will reveal meaning .
""Pie"" is McLean's biggest hit, was No. 1 in 1972 .",33cab1f129c3b1f6578e597ea1a278a0c8338965
"(CNN)Buzz has surrounded HBO's new documentary ""Going Clear: Scientology and the Prison of Belief,"" but Scientologist John Travolta is not a fan. Travolta told the Tampa Bay Times that he has not seen the documentary, ""and I don't really care to."" ""I've been so happy with my (Scientology) experience in the last 40 years that I really don't have anything to say that would shed light on (a documentary) so decidedly negative,"" Travolta said. The actor, one of the Church of Scientology's most high-profile members along with stars like Tom Cruise and Kirstie Alley, is premiering his new film, ""The Forger,"" in Clearwater, Florida. The HBO documentary is based on the book ""Going Clear: Scientology, Hollywood, and the Prison of Belief"" by Lawrence Wright and is critical of the organization, which has close ties to the showbiz industry. Travolta said he believed the doc was a result of ""people who were disgruntled with their experiences"" with the Church of Scientology, which he touted as a positive experience for him. ""I haven't experienced anything that the hearsay has (claimed), so why would I communicate something that wasn't true for me?"" Travolta asked. ""It wouldn't make sense, nor would it for Tom (Cruise), I imagine."" He called Scientology ""brilliant"" and credited the church with helping him to survive the death of his teen son, Jett, after a seizure while the family was on vacation in the Bahamas in 2009. ""Oh, my God, I wouldn't have made it,"" said Travolta, whose wife, Kelly Preston, is also a member. ""Honestly.""","The actor says he's not planning on seeing the buzzed-about documentary .
He called Scientology ""brilliant""
Travolta credits the church with helping him deal with his son's death .",cc86a588b4e4e038e2591c363b4b895e46edbeda
"(CNN)Anthony Ray Hinton is thankful to be free after nearly 30 years on Alabama's death row for murders he says he didn't commit. And incredulous that it took so long. Hinton, 58, looked up, took in the sunshine and thanked God and his lawyers Friday morning outside the county jail in Birmingham, minutes after taking his first steps as a free man since 1985. He spoke of unjustly losing three decades of his life, under fear of execution, for something he didn't do. ""All they had to do was to test the gun, but when you think you're high and mighty and you're above the law, you don't have to answer to nobody,"" Hinton told reporters. ""But I've got news for you -- everybody that played a part in sending me to death row, you will answer to God."" Jefferson County Circuit Court Judge Laura Petro had ordered Hinton released after granting the state's motion to dismiss charges against him. Hinton was convicted of murder in the 1985 deaths of two Birmingham-area, fast-food restaurant managers, John Davidson and Thomas Wayne Vason. But a new trial was ordered in 2014 after firearms experts testified 12 years earlier that the revolver Hinton was said to have used in the crimes could not be matched to evidence in either case, and the two killings couldn't be linked to each other. ""Death Row Stories"": Hard questions about the U.S. capital punishment system . The state then declined to re-prosecute the case. Hinton was 29 at the time of the killings and had always maintained his innocence, said the Equal Justice Initiative, a group that helped win his release. ""Race, poverty, inadequate legal assistance, and prosecutorial indifference to innocence conspired to create a textbook example of injustice,"" Bryan Stevenson, the group's executive director and Hinton's lead attorney, said of his African-American client. ""I can't think of a case that more urgently dramatizes the need for reform than what has happened to Anthony Ray Hinton."" Stevenson said the ""refusal of state prosecutors to re-examine this case despite persuasive and reliable evidence of innocence is disappointing and troubling."" Amnesty report: Executions down but death sentences on the rise . Dressed in a dark suit and blue shirt, Hinton praised God for his release, saying he was sent ""not just a lawyer, but the best lawyers."" He said he will continue to pray for the families of the murder victims. Both he and those families have suffered a miscarriage of justice, he said. ""For all of us that say that we believe in justice, this is the case to start showing, because I shouldn't have (sat) on death row for 30 years,"" he said. Woman who spent 22 years on death row has case tossed . Hinton was accompanied Friday by two of his sisters, one of whom still lives in the Birmingham area. Other siblings will fly to the area to see him soon, Stevenson said. His mother, with whom he lived at the time of his arrest, is no longer living, according to the lawyer. Hinton planned to spend at least this weekend at the home of a close friend. He will meet with his attorneys Monday to start planning for his immediate needs, such as obtaining identification and getting a health checkup, Stevenson said. The plan now is to spend a few weeks to get oriented with freedom and ""sort out what he wants to do,"" Stevenson said.","Anthony Ray Hinton goes free Friday, decades after conviction for two murders .
Court ordered new trial in 2014, years after gun experts testified on his behalf .
Prosecution moved to dismiss charges this year .",f1c555fe64f94df1f8c6afecf1ae4c0d78f6efa8
"(CNN)Blues legend B.B. King was hospitalized for dehydration, though the ailment didn't keep him out for long. King's dehydration was caused by his Type II diabetes, but he ""is much better,"" his daughter, Claudette King, told the Los Angeles Times. The legendary guitarist and vocalist released a statement thanking those who have expressed their concerns. ""I'm feeling much better and am leaving the hospital today,"" King said in a message Tuesday. Angela Moore, a publicist for Claudette King, said later in the day that he was back home resting and enjoying time with his grandchildren. ""He was struggling before, and he is a trouper,"" Moore said. ""He wasn't going to let his fans down."" No more information on King's condition or where he was hospitalized was immediately available. B.B. is short for Blues Boy, part of the name he used as a Memphis disc jockey, the Beale Street Blues Boy. He was inducted into the Rock and Roll Hall of Fame in 1987, and has 30 Grammy nominations. King, 89, has used various models of Gibson guitars over the years, and named each one of them Lucille. In the 1980s, Gibson officially dropped the model number on the guitar he used last and most. It became a custom-made signature model named Lucille, manufactured exclusively for the ""King of the Blues."" Some of his hits include ""The Thrill Is Gone,"" which won him his first Grammy in 1970, ""There Must be a Better World Somewhere"" and ""When Love Comes to Town,"" a collaboration with U2. Last year, the bluesman suffered from dehydration and exhaustion after a show in Chicago, forcing him to cancel the remainder of his tour. CNN's Greg Botelho and Sonya Hamasaki contributed to this report.","B.B King is now out of the hospital and back at home .
Bluesman suffered from dehydration and exhaustion after a 2014 show in Chicago .
B.B. is short for Blues Boy, part of the name he used as a Memphis disc jockey .",2c05ddcc2bf50bd20dfc8c16f124d32867075b32
"(CNN)Anyone who has given birth -- or been an observer of the event -- knows how arduous it can be. But to do it live on the Internet? With two hooves sticking out for several minutes in the midst of labor? Luckily, Katie -- a giraffe at the Dallas Zoo -- is a champ. In an hour-long labor captured by 10 cameras and streamed live by Animal Planet, Katie gave birth to a not-so-little baby (about 6 feet tall) early Friday evening. There was no immediate word on the newborn's gender or condition. But there were good signs, as seen on the live stream and Dallas Zoo's Twitter feed -- like its ears moving, its efforts to stand, and its nursing (or at least trying to nurse) from mom. ""We're so proud,"" the zoo tweeted. The newcomer's debut was a long time coming, especially when you count for Katie's 15-month gestation period -- average for a giraffe, according to Animal Planet. The baby joins a sister, 4-year-old calf Jamie. It wasn't immediately known how many people online saw Katie go into labor and give birth. But the giraffe definitely did have watchers in the form of fellow giraffes who saw the scene unfold from an abutting barn, one of them being Katie's BFF Jade. The fact that the spunky Katie held up so well under the spotlight isn't a total shocker.  The zoo describes her as the ""diva"" among a herd of 12 giraffes at the zoo who loves to ""toss her head around"" when she doesn't like something. As Animal Planet noted, ""She's one of the only giraffes at the Dallas Zoo who can stick her long tongue out on cue."" CNN's Justin Lear contributed to this report.","Animal Planet captures Katie the giraffe's labor and delivery .
The new baby wiggles its ears, rises, tries to nurse from its mom .",2af3d5505559f8c3d1728dbfac48da66b81af909
"(CNN)Do you remember the talk about plans for Iraqi-led force to try to take back Mosul this spring? Well, you might want to forget it. Nearly three months after a U.S. official said up to 25,000 Iraqis troops were expected to return to the key northern Iraqi city in April or May, a senior official in President Barack Obama's administration said Thursday that Washington is ""not putting a timeframe on"" a possible invasion. It ""might be some time from now. Might be soon,"" another senior administration official said. Mosul has long been the big prize in the Iraqi government's fight -- aided by a U.S.-led military coalition, which has carried out airstrikes for months -- to defeat ISIS. It has also long been a source of embarrassment, considering how it fell after Iraqi troops dropped their weapons, abandoned their posts and ran for their lives when militants arrived last June. The senior administration officials who talked to reporters Thursday stressed the Iraqis and their allies are making progress in their fight against the group that calls itself the Islamic State. In fact, officials insist that ISIS has been degraded substantially thanks to a combination of air power and ground combat. The biggest and most recent example of this came with the recapture a few weeks ago of Tikrit, the hometown of former Iraqi dictator Saddam Hussein that is located some 100 miles (160 kilometers) north of Baghdad. Iraqi forces aided by Iranian-backed Shiite militiamen took that northern city, the same place where ISIS allegedly massacred Iraqi troops last year. Still, Mosul isn't Tikrit. For one thing, it has a lot more people -- about a million, one Obama administration official noted. And it's more important not only to Iraq, but ISIS, meaning the terrorist group has all the more reason to go all-out to defend it. In some ways, the campaign for Mosul has begun, according to officials. There are no plans for U.S. combat troops involvement in an eventual operation, they say, but airstrikes have already targeted ISIS positions in the area. Just because the area has been softened up some from the air, though, doesn't mean a full ground assault is imminent. Calling for ""patience,"" an administration official said that winning Mosul is a complex endeavor. It will ""take a lot of capacity,"" the official said, ""and some time to build.""","U.S. official said in February that Iraqi troops could go into Mosul in April or May .
Officials say now that there's no timetable, an invasion could come sooner or later .
They note that recapturing Mosul from ISIS could be a complicated endeavor .",f8e429a6906f299a0925f6d70e2570834a7b8dc6
